CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_COUNTRY_NAME,DEST,DEST_CITY_NAME,DEST_COUNTRY_NAME,PASSENGER
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Horizon Air,SJC,"San Jose, CA",United States,SMF,"Sacramento, CA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
Delux Public Charter LLC,SJC,"San Jose, CA",United States,BUR,"Burbank, CA",United States,True
"ADVANCED AIR, LLC",SJC,"San Jose, CA",United States,HHR,"Hawthorne, CA",United States,True
Delux Public Charter LLC,SJC,"San Jose, CA",United States,BUR,"Burbank, CA",United States,True
JetBlue Airways,SJC,"San Jose, CA",United States,LGB,"Long Beach, CA",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Delux Public Charter LLC,SJC,"San Jose, CA",United States,BUR,"Burbank, CA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Horizon Air,SJC,"San Jose, CA",United States,SNA,"Santa Ana, CA",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Jazz Aviation LP,SJC,"San Jose, CA",United States,YVR,"Vancouver, Canada",Canada,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,SFO,"San Francisco, CA",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,MRY,"Monterey, CA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,RNO,"Reno, NV",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,PDX,"Portland, OR",United States,True
Compass Airlines,SJC,"San Jose, CA",United States,SMF,"Sacramento, CA",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,ZCL,"Zacatecas, Mexico",Mexico,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,ONT,"Ontario, CA",United States,True
All Nippon Airways Co.,SJC,"San Jose, CA",United States,NRT,"Tokyo, Japan",Japan,True
"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJC,"San Jose, CA",United States,GEG,"Spokane, WA",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,MRY,"Monterey, CA",United States,True
Horizon Air,SJC,"San Jose, CA",United States,PDX,"Portland, OR",United States,True
Aeromexico,SJC,"San Jose, CA",United States,MEX,"Mexico City, Mexico",Mexico,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,PDX,"Portland, OR",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,LBB,"Lubbock, TX",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Sun Country Airlines d/b/a MN Airlines,SJC,"San Jose, CA",United States,RSW,"Fort Myers, FL",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,MSY,"New Orleans, LA",United States,True
Delux Public Charter LLC,SJC,"San Jose, CA",United States,RNO,"Reno, NV",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Sun Country Airlines d/b/a MN Airlines,SJC,"San Jose, CA",United States,COU,"Columbia, MO",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
Air Canada,SJC,"San Jose, CA",United States,YEG,"Edmonton, Canada",Canada,True
"KaiserAir, Inc.",SJC,"San Jose, CA",United States,YVR,"Vancouver, Canada",Canada,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SAT,"San Antonio, TX",United States,True
JetBlue Airways,SJC,"San Jose, CA",United States,JFK,"New York, NY",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,MSN,"Madison, WI",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,PDX,"Portland, OR",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,AUS,"Austin, TX",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,SFO,"San Francisco, CA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,OGG,"Kahului, HI",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,SFO,"San Francisco, CA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
Aeromexico,SJC,"San Jose, CA",United States,GDL,"Guadalajara, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,OGD,"Ogden, UT",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,SAT,"San Antonio, TX",United States,True
"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJC,"San Jose, CA",United States,LAS,"Las Vegas, NV",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,ABQ,"Albuquerque, NM",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,FAR,"Fargo, ND",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,CID,"Cedar Rapids/Iowa City, IA",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,FSD,"Sioux Falls, SD",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,ZCL,"Zacatecas, Mexico",Mexico,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,AUS,"Austin, TX",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,ORD,"Chicago, IL",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,MCI,"Kansas City, MO",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,TUL,"Tulsa, OK",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,MSN,"Madison, WI",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,SMF,"Sacramento, CA",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,LAS,"Las Vegas, NV",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SBA,"Santa Barbara, CA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Mesa Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
Sun Country Airlines d/b/a MN Airlines,SJC,"San Jose, CA",United States,IFP,"Bullhead City, AZ",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,LAS,"Las Vegas, NV",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
American Airlines Inc.,SJC,"San Jose, CA",United States,SAT,"San Antonio, TX",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,BWI,"Baltimore, MD",United States,True
Horizon Air,SJC,"San Jose, CA",United States,SNA,"Santa Ana, CA",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,MCI,"Kansas City, MO",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,MRY,"Monterey, CA",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,STL,"St. Louis, MO",United States,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,SAT,"San Antonio, TX",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,RDU,"Raleigh/Durham, NC",United States,True
JetBlue Airways,SJC,"San Jose, CA",United States,OAK,"Oakland, CA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SNA,"Santa Ana, CA",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,DSM,"Des Moines, IA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,ORD,"Chicago, IL",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,LAS,"Las Vegas, NV",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,ORD,"Chicago, IL",United States,True
JetBlue Airways,SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,GRR,"Grand Rapids, MI",United States,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,OMA,"Omaha, NE",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SNA,"Santa Ana, CA",United States,True
Sun Country Airlines d/b/a MN Airlines,SJC,"San Jose, CA",United States,IFP,"Bullhead City, AZ",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,MKE,"Milwaukee, WI",United States,True
JetBlue Airways,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,PIT,"Pittsburgh, PA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,LAS,"Las Vegas, NV",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,ZCL,"Zacatecas, Mexico",Mexico,True
Jazz Aviation LP,SJC,"San Jose, CA",United States,YVR,"Vancouver, Canada",Canada,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,GDL,"Guadalajara, Mexico",Mexico,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,PDX,"Portland, OR",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,STL,"St. Louis, MO",United States,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
JetBlue Airways,SJC,"San Jose, CA",United States,BUF,"Buffalo, NY",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EUG,"Eugene, OR",United States,True
JetBlue Airways,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,BUR,"Burbank, CA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SAT,"San Antonio, TX",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,AUS,"Austin, TX",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,DAL,"Dallas, TX",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,AUS,"Austin, TX",United States,True
Sun Country Airlines d/b/a MN Airlines,SJC,"San Jose, CA",United States,IFP,"Bullhead City, AZ",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
Hawaiian Airlines Inc.,SJC,"San Jose, CA",United States,OAK,"Oakland, CA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,HNL,"Honolulu, HI",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,ABI,"Abilene, TX",United States,True
All Nippon Airways Co.,SJC,"San Jose, CA",United States,NRT,"Tokyo, Japan",Japan,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,ZCL,"Zacatecas, Mexico",Mexico,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,GDL,"Guadalajara, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,DAL,"Dallas, TX",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,ORD,"Chicago, IL",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,GDL,"Guadalajara, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,BUR,"Burbank, CA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,AUS,"Austin, TX",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,MSY,"New Orleans, LA",United States,True
Sun Country Airlines d/b/a MN Airlines,SJC,"San Jose, CA",United States,IFP,"Bullhead City, AZ",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,HNL,"Honolulu, HI",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,STL,"St. Louis, MO",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,AUS,"Austin, TX",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,DTW,"Detroit, MI",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,GJT,"Grand Junction, CO",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,BUR,"Burbank, CA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SAT,"San Antonio, TX",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,SBN,"South Bend, IN",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,ABQ,"Albuquerque, NM",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,MLM,"Morelia, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,COS,"Colorado Springs, CO",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,MSY,"New Orleans, LA",United States,True
Sun Country Airlines d/b/a MN Airlines,SJC,"San Jose, CA",United States,IFP,"Bullhead City, AZ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,SFO,"San Francisco, CA",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,COS,"Colorado Springs, CO",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,HOU,"Houston, TX",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,LAS,"Las Vegas, NV",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,BHM,"Birmingham, AL",United States,True
Aeromexico,SJC,"San Jose, CA",United States,MEX,"Mexico City, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,ABQ,"Albuquerque, NM",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,MCI,"Kansas City, MO",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,GDL,"Guadalajara, Mexico",Mexico,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,BUR,"Burbank, CA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,FLL,"Fort Lauderdale, FL",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,MSP,"Minneapolis, MN",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,LAS,"Las Vegas, NV",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,MCI,"Kansas City, MO",United States,True
Mesa Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IND,"Indianapolis, IN",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
Hawaiian Airlines Inc.,SJC,"San Jose, CA",United States,OGG,"Kahului, HI",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,ZCL,"Zacatecas, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,RNO,"Reno, NV",United States,True
Horizon Air,SJC,"San Jose, CA",United States,SNA,"Santa Ana, CA",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,SFO,"San Francisco, CA",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,LAX,"Los Angeles, CA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,KOA,"Kona, HI",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,ORD,"Chicago, IL",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
All Nippon Airways Co.,SJC,"San Jose, CA",United States,NRT,"Tokyo, Japan",Japan,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,AUS,"Austin, TX",United States,True
British Airways Plc,SJC,"San Jose, CA",United States,LHR,"London, United Kingdom",United Kingdom,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Hawaiian Airlines Inc.,SJC,"San Jose, CA",United States,OAK,"Oakland, CA",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,ZCL,"Zacatecas, Mexico",Mexico,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,LAS,"Las Vegas, NV",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,BWI,"Baltimore, MD",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,ORD,"Chicago, IL",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,ZCL,"Zacatecas, Mexico",Mexico,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,ABQ,"Albuquerque, NM",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
American Airlines Inc.,SJC,"San Jose, CA",United States,DFW,"Dallas/Fort Worth, TX",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
Mesa Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Hawaiian Airlines Inc.,SJC,"San Jose, CA",United States,OAK,"Oakland, CA",United States,True
Hawaiian Airlines Inc.,SJC,"San Jose, CA",United States,HNL,"Honolulu, HI",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
Hawaiian Airlines Inc.,SJC,"San Jose, CA",United States,OGG,"Kahului, HI",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,MSY,"New Orleans, LA",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,ATL,"Atlanta, GA",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,MLM,"Morelia, Mexico",Mexico,True
Mesa Airlines Inc.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,ZCL,"Zacatecas, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,DAL,"Dallas, TX",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,MLM,"Morelia, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,DAL,"Dallas, TX",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SAN,"San Diego, CA",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,ORD,"Chicago, IL",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,BUR,"Burbank, CA",United States,True
Compass Airlines,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,MLM,"Morelia, Mexico",Mexico,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,HNL,"Honolulu, HI",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,ABQ,"Albuquerque, NM",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,IAH,"Houston, TX",United States,True
Delta Air Lines Inc.,SJC,"San Jose, CA",United States,SLC,"Salt Lake City, UT",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,ORD,"Chicago, IL",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,BWI,"Baltimore, MD",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,KOA,"Kona, HI",United States,True
Alaska Airlines Inc.,SJC,"San Jose, CA",United States,OGG,"Kahului, HI",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,PHX,"Phoenix, AZ",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,PDX,"Portland, OR",United States,True
SkyWest Airlines Inc.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Frontier Airlines Inc.,SJC,"San Jose, CA",United States,SAT,"San Antonio, TX",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,MDW,"Chicago, IL",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
United Air Lines Inc.,SJC,"San Jose, CA",United States,EWR,"Newark, NJ",United States,True
Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,"San Jose, CA",United States,MLM,"Morelia, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SNA,"Santa Ana, CA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,DEN,"Denver, CO",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SEA,"Seattle, WA",United States,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,SJD,"San Jose del Cabo, Mexico",Mexico,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,MDW,"Chicago, IL",United States,True
Lufthansa German Airlines,SJC,"San Jose, CA",United States,FRA,"Frankfurt, Germany",Germany,True
Southwest Airlines Co.,SJC,"San Jose, CA",United States,HOU,"Houston, TX",United States,True
